"","ENTREZID","SYMBOL","ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","newPadj"
"3744","3597","IL13RA1","ENSG00000131724",36.0121736764546,1.4181525669857,0.520997384264203,2.72199556047395,0.00648890141782765,0.0693947735937002,1
"1255","140775","SMCR8","ENSG00000176994",80.4632934833222,0.87192105086292,0.320834716614804,2.7176642854076,0.00657445077561211,0.0702274373493162,1
"1256","140775","SMCR8","ENSG00000283741",80.4632934833222,0.87192105086292,0.320834716614804,2.7176642854076,0.00657445077561211,0.0702274373493162,1
"8115","83877","TM2D2","ENSG00000169490",12.2348926334557,-3.47310099014251,1.27834105634689,-2.71688136190163,0.00659002251991024,0.0703115370027339,1
"1931","2181","ACSL3","ENSG00000123983",28.8097394424815,1.40214711595404,0.516272883674162,2.7159030820588,0.0066095263588884,0.0704373444990989,1
"6660","64423","INF2","ENSG00000203485",52.4550583145566,-2.45736847403222,0.90534105854459,-2.71430136835133,0.00664157159983798,0.0706963559689047,1
"6436","619383","SCARNA9","ENSG00000254911",58.1256442392467,1.55013209017803,0.571679485426218,2.7115405217354,0.00669713547688885,0.071204817590717,1
"4674","51409","HEMK1","ENSG00000114735",14.0908112555065,-2.11984175140987,0.782280881223783,-2.70982175621324,0.00673193747849542,0.0714916104547659,1
"2605","2512","FTL","ENSG00000087086",555.65839930818,-1.85014959576289,0.68305896669232,-2.7086235390806,0.00675629535719012,0.0716669517970004,1
"5794","56681","SAR1A","ENSG00000079332",46.9565108798988,1.15142438881343,0.425817433472576,2.7040329923166,0.0068503487167488,0.0725803188283838,1
"3956","3921","RPSA","ENSG00000168028",12.5174220215646,-2.34278767029802,0.867354527991124,-2.70107273864603,0.00691162207873312,0.0731446633198953,1
"4082","4092","SMAD7","ENSG00000101665",19.2207268556507,1.71491950738281,0.635282930930909,2.69945786969258,0.00694525488822538,0.073332010365642,1
"5613","55752","SEPTIN11","ENSG00000138758",58.7937897860944,-1.91652390772466,0.710018925468996,-2.69925749719801,0.00694943827358501,0.073332010365642,1
"5231","55004","LAMTOR1","ENSG00000149357",49.5368520565765,-2.4158476658723,0.895067617761264,-2.69906721898262,0.00695341300521691,0.073332010365642,1
"4041","403341","ZBTB34","ENSG00000177125",31.7053018376916,-1.90196651021471,0.704847245877921,-2.69840950835485,0.00696716768951076,0.073392321232182,1
"8051","8345","H2BC9","ENSG00000275713",9.90309114759628,-3.12049048246392,1.15682409719472,-2.69746324443886,0.00698699975401339,0.0735164386559957,1
"8331","84747","UNC119B","ENSG00000175970",7.46461944802902,-2.8593588717758,1.06029469638313,-2.69675862902042,0.00700180019864278,0.0735816433212047,1
"5476","5547","PRCP","ENSG00000137509",21.4949235405854,1.29986554019345,0.4820741599417,2.69640160831407,0.00700931015979941,0.0735816433212047,1
"8513","860","RUNX2","ENSG00000124813",42.8562781185234,1.40984562851473,0.52321895016436,2.69456147960974,0.00704813227061079,0.0738776594791714,1
"3144","283373","ANKRD52","ENSG00000139645",28.8456072098631,-1.43066852594524,0.531053523399126,-2.69401945925889,0.00705960429839275,0.0738776594791714,1
"1521","1608","DGKG","ENSG00000058866",20.3034307126126,-1.85265079711734,0.687724859266224,-2.69388371258537,0.00706248004270671,0.0738776594791714,1
"3586","3268","AGFG2","ENSG00000106351",7.44600055767349,-3.16901215229073,1.17655767942927,-2.69346093922737,0.00707144308430099,0.0738776594791714,1
"7694","79856","SNX22","ENSG00000157734",11.7136593187888,-2.73818744454074,1.01672139881921,-2.69315414008282,0.00707795379878188,0.0738776594791714,1
"7830","80279","CDK5RAP3","ENSG00000108465",45.341019255051,-1.40087213536669,0.520336924082657,-2.69224048982571,0.00709737465006235,0.0739958021449993,1
"4425","5028","P2RY1","ENSG00000169860",8.2705975295561,-3.81249323080819,1.41659377428111,-2.69131016952475,0.00711719899245472,0.0740785713905013,1
"6726","64772","ENGASE","ENSG00000167280",31.0776841986853,-1.42139328304316,0.528181637301428,-2.69110696521996,0.00712153571453632,0.0740785713905013,1
"4594","51246","SHISA5","ENSG00000164054",30.6756753982189,-1.57836696198916,0.58666034284757,-2.69042723141636,0.00713605962421886,0.074145201988613,1
"6113","57695","USP37","ENSG00000135913",21.459630108968,-1.61143327001408,0.599326924665272,-2.68873832243408,0.00717226181580729,0.0744366672315545,1
"479","1060","CENPC","ENSG00000145241",57.6270660038821,1.38702579690993,0.5161446371759,2.68728123283248,0.00720362727360847,0.0745183730887976,1
"781","112399","EGLN3","ENSG00000129521",6.70109946155088,-4.23750034579957,1.57696874013082,-2.68711752995689,0.0072071588397796,0.0745183730887976,1
"7203","7171","TPM4","ENSG00000167460",271.093949277031,-1.76486241987109,0.656794756949325,-2.68708359985775,0.00720789100903059,0.0745183730887976,1
"2290","23181","DIP2A","ENSG00000160305",82.9597691512927,-1.29438716822823,0.481747604319071,-2.68685750925069,0.00721277146726126,0.0745183730887976,1
"8812","90853","SPOCD1","ENSG00000134668",10.8370714489242,-3.67935300769647,1.37071999582124,-2.6842484379839,0.00726930662032587,0.0749820209384419,1
"1752","196441","ZFC3H1","ENSG00000133858",203.838003101438,0.96363979691893,0.359027275226958,2.68402949695053,0.00727406882201462,0.0749820209384419,1
"9008","928","CD9","ENSG00000010278",33.3932228155776,-3.01679600181538,1.1242127211772,-2.68347435052718,0.00728615640151376,0.0750219463529033,1
"1785","1997","ELF1","ENSG00000120690",180.054369112832,0.820813536591629,0.305928685869715,2.68302246406924,0.0072960089351246,0.0750387945996543,1
"6024","57515","SERINC1","ENSG00000111897",97.9055565194813,0.806927300426061,0.300935105966459,2.68139969191895,0.0073314890488661,0.0753188858079798,1
"7239","728","C5AR1","ENSG00000197405",51.4985907954146,1.70957665529211,0.63782229630441,2.68033379390705,0.00735487788031985,0.0754156882878306,1
"4380","4928","NUP98","ENSG00000110713",118.820205143177,1.06736352986469,0.398238058345665,2.68021477981955,0.00735749353754043,0.0754156882878306,1
"5877","57030","SLC17A7","ENSG00000104888",5.16909303238261,4.72416895300832,1.76285331246118,2.67984234400805,0.0073656842168778,0.0754156882878306,1
"7847","80321","CEP70","ENSG00000114107",16.096495553981,-3.23497846906992,1.20810872710463,-2.67772129816735,0.00741248679781528,0.0758099013711612,1
"7783","80153","EDC3","ENSG00000179151",9.30013573391932,-2.678557036554,1.00078522085244,-2.67645542794135,0.00744054618114661,0.0760117542197002,1
"2372","23300","ATMIN","ENSG00000166454",33.5415667600732,1.08999296559978,0.407523433617133,2.67467555405372,0.00748016015389092,0.0763310644530568,1
"1537","161502","CFAP161","ENSG00000156206",13.5468789872085,-4.04493386414022,1.51285713540168,-2.6737051169516,0.00750183838330674,0.0764416544113132,1
"8323","84695","LOXL3","ENSG00000115318",7.56586270200702,-3.33079123832762,1.24601614467398,-2.67315255309081,0.00751420705586738,0.0764416544113132,1
"9110","94121","SYTL4","ENSG00000102362",17.4166965850977,-3.48661690143954,1.30460049588855,-2.67255524770043,0.00752759779390196,0.0764416544113132,1
"6471","6251","RSU1","ENSG00000148484",224.33330311678,-2.22796795058154,0.833674607641337,-2.67246708747072,0.00752957603206103,0.0764416544113132,1
"704","1108","CHD4","ENSG00000111642",219.439486131396,1.02982477077158,0.385367112008842,2.67232137533302,0.00753284670646905,0.0764416544113132,1
"6506","6386","SDCBP","ENSG00000137575",111.081691634828,1.14019814383269,0.426773440897128,2.67167080837049,0.00754746496645059,0.0765049917187494,1
"2371","23299","BICD2","ENSG00000185963",92.0572329103901,-1.69093031274705,0.63304860366626,-2.67109081823123,0.00756051880341298,0.0765523483720296,1
"8876","9146","HGS","ENSG00000185359",24.8019220039924,-2.05929546977821,0.771338451666367,-2.66976897797509,0.00759034512718056,0.0767059020050896,1
"6123","57705","WDFY4","ENSG00000128815",109.211974571553,-1.04654337244377,0.392011604759523,-2.66967446814684,0.00759248170509153,0.0767059020050896,1
"9337","9750","RIPOR2","ENSG00000111913",298.894628797642,-0.88945027612595,0.333257092392025,-2.66896128073893,0.00760862208256195,0.0767840281547384,1
"968","1183","CLCN4","ENSG00000073464",8.01438617799618,-3.23977562052513,1.21410375185758,-2.66845038207672,0.00762020329959517,0.0768160228865371,1
"5298","55116","TMEM39B","ENSG00000121775",7.67765281645413,-3.68518632590571,1.38164789840531,-2.66723984465155,0.00764770725808623,0.0770082804719973,1
"8785","90522","YIF1B","ENSG00000167645",10.652561253698,-2.87087404115347,1.07657032221111,-2.66668510353987,0.00766034093281053,0.0770505437658134,1
"8350","84832","ANKRD36BP1","ENSG00000214262",22.5010256445997,1.19458481899341,0.448056293421945,2.66614895612779,0.00767256892759902,0.0770802490281803,1
"6165","5792","PTPRF","ENSG00000142949",7.12029068763315,-4.34102591166161,1.62859439350327,-2.66550463944778,0.0076872870984019,0.0770802490281803,1
"9351","977","CD151","ENSG00000177697",31.6647943793732,-2.94543583983916,1.10504401316179,-2.66544662905469,0.00768861347472597,0.0770802490281803,1
"8778","9046","DOK2","ENSG00000147443",38.8645639620055,-1.78389022397553,0.669881501790318,-2.66299370740634,0.00774488624287816,0.0775592610265419,1
"824","11319","ECD","ENSG00000122882",35.3493197033385,1.19040490829443,0.447213105962209,2.66182920943963,0.00777173009833324,0.0777151372564323,1
"3384","29882","ANAPC2","ENSG00000176248",18.1809672543923,-1.68637892648503,0.633623087946742,-2.6614859189392,0.00777965948121158,0.0777151372564323,1
"1902","2108","ETFA","ENSG00000140374",35.2053919956507,-2.24190174472212,0.842436190470817,-2.66121252871292,0.00778597947986812,0.0777151372564323,1
"703","11079","RER1","ENSG00000157916",18.682116614848,-1.7191318910226,0.646145062012296,-2.66059742942039,0.00780021563401327,0.0777722373203529,1
"418","10494","STK25","ENSG00000115694",20.0637833071031,-1.82826157558793,0.687862505578991,-2.65788811100997,0.00786319938813451,0.0783147219322055,1
"1743","196","AHR","ENSG00000106546",184.868757091781,1.25126229083927,0.471108309062526,2.65599707491724,0.00790743002691906,0.078664386480691,1
"5392","55262","TRAPPC14","ENSG00000146826",12.9224194543723,-2.02303864958286,0.76180276256243,-2.65559374289756,0.00791689259822453,0.078664386480691,1
"3505","3101","HK3","ENSG00000160883",36.8713213934837,-1.44335365684811,0.543577715785126,-2.65528481932593,0.00792414711072328,0.078664386480691,1
"3621","3384","ICAM2","ENSG00000108622",6.89903138422094,-3.00349008129077,1.13149056802277,-2.65445436857617,0.00794367827125392,0.0787726532588079,1
"3594","329","BIRC2","ENSG00000110330",54.9847884017733,1.02924026494936,0.387915274554749,2.65326047325856,0.00797183273796619,0.0788673642278174,1
"7655","79753","SNIP1","ENSG00000163877",24.5184105511428,1.46773952374527,0.553211405599717,2.65312592778911,0.00797501118834898,0.0788673642278174,1
"2957","2683","B4GALT1","ENSG00000086062",82.4717709394333,0.861742717157313,0.32482416085602,2.65295141496351,0.00797913550273768,0.0788673642278174,1
"761","11201","POLI","ENSG00000101751",19.5318997255215,-1.75405230886733,0.661324405308467,-2.65233264459547,0.00799377448671951,0.0789266404186046,1
"7442","7763","ZFAND5","ENSG00000107372",95.36943949135,1.08198512840167,0.408275522175527,2.65013469981308,0.0080459685042445,0.0793561882821437,1
"5868","56996","SLC12A9","ENSG00000146828",40.5116302271749,-1.52893407829422,0.57703972745411,-2.64961666511221,0.0080583144826956,0.0793922180911099,1
"1667","1796","DOK1","ENSG00000115325",8.57055117478786,-2.85875347534046,1.07932574635023,-2.64864753296899,0.00808145672033345,0.0794684982661938,1
"5703","55904","KMT2E","ENSG00000005483",329.182388149884,1.03140324470565,0.389419825033381,2.64856378233245,0.00808345942070449,0.0794684982661938,1
"126","100506190","LINC00963",NA,13.1539634326874,2.02999324558928,0.766882176880866,2.64707318384403,0.0081191779946658,0.0797207957674701,1
"7977","81844","TRIM56","ENSG00000169871",29.7689830110828,-1.4589363102546,0.551272732758338,-2.6464873438501,0.00813325485805251,0.0797207957674701,1
"7243","728378","POTEF","ENSG00000196604",8.58400881156355,-2.98324957307316,1.1272851490648,-2.64640191130706,0.0081353094991002,0.0797207957674701,1
"7620","79685","SAP30L","ENSG00000164576",12.9912307985706,-2.62833671928045,0.993419096736975,-2.64574813179412,0.00815104819525028,0.0797894138984146,1
"332","10326","SIRPB1","ENSG00000101307",39.6338165160991,1.72145004215588,0.652223459101414,2.63935621777169,0.00830636499042768,0.0811358742184585,1
"6276","5926","ARID4A","ENSG00000032219",101.520439088465,1.00122253126025,0.379343471357291,2.63935616890382,0.00830636618791839,0.0811358742184585,1
"3863","377","ARF3","ENSG00000134287",67.5672005242977,-1.19775898786035,0.453880197291834,-2.63893202436902,0.00831676552634979,0.081150661914693,1
"966","118","ADD1","ENSG00000087274",141.855745876736,-0.711944997052614,0.269863563620633,-2.63816644048119,0.00833556589656164,0.081247303450691,1
"8896","91624","NEXN","ENSG00000162614",46.0862186026481,-2.67002968397212,1.01294426206299,-2.63590977704366,0.00839120396012501,0.0817024155307268,1
"1601","166968","MIER3","ENSG00000155545",22.2742642142437,1.20984290148822,0.459161149159967,2.63489823496961,0.00841625118442067,0.0818590224359041,1
"181","10092","ARPC5","ENSG00000162704",99.4647714441595,-1.58490179828069,0.601765292702108,-2.63375408569013,0.0084446625273491,0.0820479817683823,1
"6845","654322","SNORA13","ENSG00000238363",38.5856068395046,-3.31364879578852,1.25838689020147,-2.63325120564313,0.0084571770813121,0.0820822510984308,1
"2421","23370","ARHGEF18","ENSG00000104880",118.930109439197,-0.836372031889545,0.317707926966818,-2.63251861505142,0.00847543783797115,0.082172158995956,1
"9036","9318","COPS2","ENSG00000166200",47.2406844812782,1.08205498397865,0.411126851521354,2.6319248669226,0.00849026362885523,0.0822286084012034,1
"5977","5739","PTGIR","ENSG00000160013",9.88252207526198,-3.53533805866602,1.3437831550197,-2.63088433982802,0.0085163013553863,0.0823934113122279,1
"7609","79670","TUT7","ENSG00000083223",185.967455651213,1.06654020493813,0.405455331406661,2.63047522704398,0.00852655836668409,0.08240535191844,1
"8562","8683","SRSF9","ENSG00000111786",16.3861178268607,-2.31966232387367,0.882147264539046,-2.62956358549248,0.00854945419423084,0.0825392866341546,1
"6729","64778","FNDC3B","ENSG00000075420",95.2033326036905,1.14763934552752,0.436627638958249,2.62841662581342,0.00857833809712614,0.0827306883221257,1
"2333","23231","SEL1L3","ENSG00000091490",54.6801571163023,-1.37272620011208,0.522379306150412,-2.62783418858636,0.0085930389949413,0.0827850476168765,1
"7316","7378","UPP1","ENSG00000183696",26.9187466351989,1.37151031845965,0.522148260199906,2.62666836797381,0.00862253234595263,0.0829816521765915,1
"2161","23005","MAPKBP1","ENSG00000137802",15.2478842263318,-2.22568904977475,0.847985985429266,-2.62467669043854,0.00867312791738677,0.0833807129152562,1
"2549","23625","FAM89B","ENSG00000176973",8.64619699601831,-3.02015368200399,1.15220811264499,-2.62118765599643,0.00876240147617367,0.0841057015265024,1
"6170","580","BARD1","ENSG00000138376",18.0311527843498,-2.68305560221702,1.02367223512697,-2.6210104271161,0.00876695804809267,0.0841057015265024,1
"6546","6402","SELL","ENSG00000188404",163.25370208648,0.853070551628227,0.325768726354937,2.61863856967895,0.008828142828749,0.084603807402901,1
"8371","84897","TBRG1","ENSG00000154144",34.71584868511,-1.38381701637171,0.528868521830564,-2.6165615067842,0.00888203605643656,0.0850071983655513,1
"467","10578","GNLY","ENSG00000115523",56.3289155220505,-1.31710631738624,0.50347396832843,-2.61603657833419,0.00889570273081101,0.0850071983655513,1
"4683","51430","SUCO","ENSG00000094975",69.1744021492063,0.852806741111861,0.32600364746881,2.61594232988897,0.00889815850623749,0.0850071983655513,1
"1253","140735","DYNLL2","ENSG00000264364",28.3061486780041,-1.8956524704254,0.724860470250079,-2.6151963698219,0.00891761691570913,0.0851040703147037,1
"8716","89845","ABCC10","ENSG00000124574",17.2292715462645,-2.42750637913585,0.928635102941073,-2.61405838681707,0.00894737448349124,0.0852989260519055,1
"1372","149478","BTBD19","ENSG00000222009",12.0164973603533,2.36846975192471,0.906381358194058,2.61310510251869,0.00897237052015032,0.0854480291559258,1
"6442","619562","SNORA3A","ENSG00000200983",156.77726718412,-2.63960073236929,1.01077681162659,-2.61145754632175,0.00901571809782473,0.0857714097785763,1
"4355","4848","CNOT2","ENSG00000111596",69.7077485637466,0.946673250659782,0.362585692085886,2.61089522097177,0.00903055575373443,0.0858231693016197,1
"1192","134429","STARD4","ENSG00000164211",17.6555639020817,1.47421112774766,0.565273326939524,2.60796159572797,0.00910831726874092,0.0864722054214249,1
"6776","64926","RASAL3","ENSG00000105122",42.8083948571138,-1.22355347938917,0.469236195255971,-2.60754283612269,0.0091194659353126,0.0864881437042679,1
"8253","8440","NCK2","ENSG00000071051",92.1355989743586,-1.92659773603713,0.739243745602936,-2.60617387363321,0.00915599697434573,0.0867089605908532,1
"4137","4242","MFNG","ENSG00000100060",13.204454291584,-2.1461311749436,0.823547495324356,-2.60595920348024,0.00916173732291398,0.0867089605908532,1
"7950","81606","LBH","ENSG00000213626",31.3247352511361,-1.3378258494352,0.513473046764052,-2.60544513069631,0.00917549685295224,0.0867492885693715,1
"2743","25912","C1orf43","ENSG00000143612",16.4364786002533,-1.89259043572546,0.726651164215633,-2.60453781529184,0.0091998268173387,0.0868518900336251,1
"7382","754","PTTG1IP","ENSG00000183255",50.780551990126,-1.03888524158818,0.398906690049642,-2.60433145771231,0.00920536839511104,0.0868518900336251,1
"547","10750","GRAP","ENSG00000154016",8.3630334733662,-2.87557321458539,1.10458588567306,-2.60330432597663,0.009232995588863,0.0870226508906974,1
"7913","811","CALR","ENSG00000179218",98.4261922509883,0.969648138758366,0.372522870628763,2.60292243835055,0.00924328623597166,0.0870298280341538,1
"5947","57198","ATP8B2","ENSG00000143515",66.5807452623316,-1.45166705892294,0.55826690634981,-2.60031007106362,0.00931395607062228,0.0876049029793957,1
"6819","6522","SLC4A2","ENSG00000164889",18.3412486217811,-1.75835508982755,0.676741541274579,-2.59826681618488,0.00936956583400406,0.0879284710457506,1
"3697","347862","GATD1","ENSG00000177225",15.4009940780673,-2.22287338646495,0.855578642816744,-2.59809358862301,0.00937429403404551,0.0879284710457506,1
"3714","3516","RBPJ","ENSG00000168214",53.8864547753109,1.12044188185807,0.431292503475061,2.59787005994843,0.0093803983349154,0.0879284710457506,1
"5689","55862","ECHDC1","ENSG00000093144",10.7216102543051,-2.33323749425576,0.898271265665314,-2.5974753768035,0.00939118531853681,0.0879284710457506,1
"7044","6794","STK11","ENSG00000118046",24.1133094014334,-2.08522626683593,0.802849619428856,-2.59728125463813,0.00939649488017656,0.0879284710457506,1
"8098","83716","CRISPLD2","ENSG00000103196",20.7510955930506,1.78772311176739,0.688572161513902,2.59627561450768,0.00942404368998954,0.0880959989976198,1
"7197","7159","TP53BP2","ENSG00000143514",66.0063047734334,1.15748050968091,0.44609273832992,2.59470825284959,0.00946712412964811,0.0884082256401597,1
"1357","1486","CTBS","ENSG00000117151",21.4942519824911,1.44728833562674,0.558400907178538,2.59184452786715,0.00954629020638485,0.089056453988675,1
"5460","55374","TMCO6","ENSG00000113119",5.10005165215336,-3.14868121411393,1.21649825033631,-2.58831544824947,0.00964466128278388,0.0898823382608828,1
"8534","8649","LAMTOR3","ENSG00000109270",14.0161399105326,1.6283375386689,0.629247655923198,2.58775304658051,0.00966042111436046,0.089937437347048,1
"7993","81926","ABHD17A","ENSG00000129968",14.1837503748829,-2.86490111051299,1.10749650883926,-2.58682631290244,0.00968644048115728,0.0900878420717,1
"1946","219743","TYSND1","ENSG00000156521",7.50412479747367,-2.80623607468854,1.08534199664933,-2.58557771039172,0.00972159554978508,0.0902938585663015,1
"8553","8672","EIF4G3","ENSG00000075151",125.71325635442,-1.02599225247843,0.396862743306536,-2.58525716959516,0.0097306388715682,0.0902938585663015,1
"7727","79932","KIAA0319L","ENSG00000142687",37.6518635143205,-1.19531315267568,0.462405768365882,-2.58498754654348,0.00973825147134643,0.0902938585663015,1
"7240","728190","NUTM2A-AS1","ENSG00000223482",14.0082131242443,-2.07726188920295,0.804017833055001,-2.58360176080926,0.00977746188037986,0.0904936179636508,1
"5183","54914","FOCAD","ENSG00000188352",22.4063373437375,-2.04642029434461,0.792103650727962,-2.58352589647062,0.00977961249645498,0.0904936179636508,1
"2864","2617","GARS1","ENSG00000106105",33.1042249346837,1.30549918445278,0.505447202023264,2.58285965225838,0.00979851742364338,0.0904973775032931,1
"6062","57584","ARHGAP21","ENSG00000107863",94.0925625743609,-1.56766197316021,0.607113448114648,-2.58215656073586,0.00981850321873743,0.0904973775032931,1
"733","11151","CORO1A","ENSG00000102879",114.442123353421,-1.15261001268024,0.446385381016329,-2.58209623723783,0.00982021964090854,0.0904973775032931,1
"4836","5204","PFDN5","ENSG00000123349",41.9697957455364,-1.31744489417388,0.510232546181778,-2.58204793879322,0.00982159409945809,0.0904973775032931,1
"948","116983","ACAP3","ENSG00000131584",19.6297867130046,-1.92868486719646,0.747040339538706,-2.5817680319478,0.00982956295666996,0.0904973775032931,1
"6931","6670","SP3","ENSG00000172845",126.938124134207,0.795408246236769,0.308237622774201,2.58050344107229,0.00986563730751048,0.0906578510643243,1
"4244","4628","MYH10","ENSG00000133026",22.4336550788679,1.27127780377985,0.492655278638239,2.58046114373081,0.00986684593867714,0.0906578510643243,1
"2682","25780","RASGRP3","ENSG00000152689",18.0475475744408,-1.8343575949347,0.711085083885349,-2.57965978545327,0.00988976940080446,0.0907771496859771,1
"3737","3579","CXCR2","ENSG00000180871",62.4296666126197,2.87110718569297,1.1131811707704,2.57919129525515,0.00990319288627027,0.0908090970183799,1
"7595","79651","RHBDF2","ENSG00000129667",35.9811489673699,-1.49558930585011,0.580178753421897,-2.5778077825655,0.00994292898780784,0.0910820164951344,1
"5668","55831","EMC3","ENSG00000125037",41.1693620775855,-2.11097234293573,0.819144413659798,-2.57704539972905,0.00996488615713911,0.0911190200977341,1
"2167","23013","SPEN","ENSG00000065526",263.354814151403,0.782882477025692,0.303850251566031,2.57654049318949,0.009979451589935,0.0911190200977341,1
"5873","57010","CABP4","ENSG00000175544",11.952212867004,1.95281744273856,0.757978262821582,2.57635019171813,0.00998494628372227,0.0911190200977341,1
"6209","58488","PCTP","ENSG00000141179",5.42558294879781,-3.18108223112092,1.23475633846828,-2.57628337836035,0.00998687606677235,0.0911190200977341,1
"1172","1326","MAP3K8","ENSG00000107968",34.1934421096419,1.15504494796329,0.44865119515485,2.57448316294942,0.0100389972535458,0.0912769053100039,1
"9438","9878","TOX4","ENSG00000092203",43.5214638409375,1.18945072913891,0.462073696450152,2.57415805806904,0.0100484357171055,0.0912769053100039,1
"2919","26515","TIMM10B","ENSG00000132286",37.5310300791203,1.23889117392423,0.481335718628291,2.57386087501425,0.0100570704656975,0.0912769053100039,1
"8734","90","ACVR1","ENSG00000115170",22.9978730176129,-1.98125889106319,0.76983750840864,-2.57360659804525,0.010064463809367,0.0912769053100039,1
"5900","571","BACH1","ENSG00000156273",113.920225080085,1.08999481051924,0.423552350487191,2.5734594773597,0.0100687436926737,0.0912769053100039,1
"1879","2057","EPOR","ENSG00000187266",5.18607999511505,-3.85925849911303,1.49968074448085,-2.57338671134902,0.0100708611254435,0.0912769053100039,1
"9058","93487","MAPK1IP1L","ENSG00000168175",60.670335547038,0.904645202913772,0.351554160991479,2.57327405928698,0.0100741399926075,0.0912769053100039,1
"3629","339005","WHAMMP3",NA,22.9492111173672,-2.57221073180135,1.00025537693378,-2.57155401622163,0.0101243220207007,0.0916406670119519,1
"8818","9091","PIGQ","ENSG00000007541",7.97215586239051,-2.76188763683362,1.0745453803046,-2.57028478038845,0.0101614944017195,0.0918738891985304,1
"1716","1901","S1PR1","ENSG00000170989",49.8678058787009,1.0117976019078,0.393697420843269,2.56998788496153,0.0101702071586241,0.0918738891985304,1
"3801","3695","ITGB7","ENSG00000139626",41.1895600199136,-1.17492491686061,0.457265954318883,-2.56945636508343,0.0101858218684962,0.0919240228507665,1
"1898","21","ABCA3","ENSG00000167972",6.37645157276461,-2.9101778527939,1.13360838276157,-2.56718095688783,0.0102529091328095,0.092389057324716,1
"5","100049587","SIGLEC14","ENSG00000254415",22.3789553269784,1.95991173794337,0.763495998949253,2.56702293219698,0.0102575828454245,0.092389057324716,1
"3795","3688","ITGB1","ENSG00000150093",276.892907551409,-1.2889001375242,0.502359677601741,-2.56569186380045,0.010297025629485,0.0926529409596914,1
"6677","6451","SH3BGRL","ENSG00000131171",211.214913800397,-1.73082186548104,0.674926319443809,-2.56446046867363,0.0103336349982785,0.0928908350780295,1
"472","10587","TXNRD2","ENSG00000184470",7.48078644852174,-2.87601654725139,1.12177479182924,-2.56380921393462,0.0103530435906451,0.0929737926385073,1
"1541","162","AP1B1","ENSG00000100280",43.7755705852991,-1.63600085397935,0.63853737951711,-2.56210663065108,0.010403937060385,0.0933390541969514,1
"4626","51300","TIMMDC1","ENSG00000113845",10.0454750234646,-2.79992943001041,1.09352400600254,-2.56046452994276,0.0104532333580914,0.0936892838659948,1
"2616","253260","RICTOR","ENSG00000164327",147.387076303882,1.05376457756218,0.411890539954913,2.55836071806245,0.0105166939644061,0.0941656529185503,1
"8075","83605","CCM2","ENSG00000136280",28.227882403433,-1.24494223316466,0.486727166843616,-2.5577825072679,0.0105341953846682,0.0942299769325901,1
"9517","9993","DGCR2","ENSG00000070413",38.119616909782,-1.38219811954888,0.540628328463022,-2.55665130141884,0.0105685099277397,0.0944444238454468,1
"5544","55657","ZNF692","ENSG00000171163",8.16899282445251,-3.01655684448012,1.18025137462702,-2.55585963238841,0.010592583898357,0.0944809358780904,1
"7857","80346","REEP4","ENSG00000168476",5.51844684199742,-3.2008674235084,1.2523756219584,-2.55583657761005,0.0105932857044963,0.0944809358780904,1
"1059","124565","SLC38A10","ENSG00000157637",48.9588323079422,-1.42848327958498,0.559348739597469,-2.55383301768584,0.0106544338778174,0.0948353731774118,1
"9498","9967","THRAP3","ENSG00000054118",109.722491459424,0.737821381047905,0.288921778501813,2.5537063521962,0.0106583102066202,0.0948353731774118,1
"3877","3799","KIF5B","ENSG00000170759",122.900372269873,0.798335100809341,0.312641667322063,2.55351472389299,0.0106641769684881,0.0948353731774118,1
"7876","80763","SPX","ENSG00000134548",8.45017328087314,-4.56867681988385,1.78956966654629,-2.55294717232272,0.010681569592382,0.0948976411354325,1
"4042","4034","LRCH4","ENSG00000077454",73.8381350127019,-1.08504593175213,0.425251111061484,-2.55154167391523,0.0107247497277832,0.0951512550285764,1
"4660","51380","CSAD","ENSG00000139631",18.8490884260925,-1.67468379375235,0.656393768633676,-2.55134017685497,0.0107309528828899,0.0951512550285764,1
"4511","51061","TXNDC11","ENSG00000153066",40.8214778985215,1.23763278988208,0.485356052894437,2.54994819267509,0.010773892792569,0.0954157056067101,1
"8118","83892","KCTD10","ENSG00000110906",24.6215270112873,-2.25108538028139,0.882919029747501,-2.54959436192599,0.0107848320791369,0.0954157056067101,1
"3428","29985","SLC39A3","ENSG00000141873",9.663247565036,-3.60396514953251,1.41367511428495,-2.54935884002982,0.0107921191165807,0.0954157056067101,1
"3316","29072","SETD2","ENSG00000181555",210.760999384002,0.812880654281214,0.318944547129756,2.54865825923812,0.0108138209372792,0.0955082588098255,1
"2992","27072","VPS41","ENSG00000006715",52.0992964894536,-1.28161528643306,0.502920413785045,-2.54834612257526,0.010823502449159,0.0955082588098255,1
"4186","440270","GOLGA8B","ENSG00000215252",23.5097518278993,-2.29899667808064,0.902445118807658,-2.54751965539816,0.0108491741179873,0.0956423814860788,1
"551","10766","TOB2","ENSG00000183864",22.3378740193494,-1.86192385864227,0.731037954336288,-2.54695922092406,0.0108666130760232,0.0957037388845904,1
"2347","23253","ANKRD12","ENSG00000101745",324.607385489795,0.754833941786979,0.296566254675117,2.54524555605252,0.010920091601894,0.0960820776494199,1
